BER,OSNR,InputPower
0.00602,23.8,-7.37
0.00613,23.8,-7.39
0.00573,23.5,-7.36
0.00604,23.5,-7.38
0.0105,23.5,-7.61
0.0107,22.1,-7.62
0.0108,21.8,-7.6
0.0106,22.1,-7.62
0.0103,21.8,-7.63
0.0109,22.1,-7.63
0.0106,21.5,-7.62
0.0108,21.5,-7.61
0.0106,22.3,-7.63
0.0222,21.8,-7.8
0.0213,18.9,-7.82
0.0221,18.7,-7.8
0.0219,19.4,-7.87
0.0215,18.9,-7.82
0.0215,19.2,-7.82
0.022,19.4,-7.8
0.0022,19.4,-7.8
0.00199,29.1,-4.77
0.00199,29.6,-4.77
0.00206,28.3,-4.77
0.00183,28.7,-4.77
0.00199,28.7,-4.77
0.00194,28.3,-4.77
0.0019,29.1,-4.77
0.00185,29.6,-4.77
0.00199,29.1,-4.77
0.002,29.6,-4.77
0.00198,29.1,-4.78
0.00195,28.7,-4.77
0.00378,25.2,-6.99
0.00392,25.2,-6.96
0.00354,25.5,-6.97
0.0038,25.9,-6.99
0.00386,25.9,-7.02
0.00386,25.9,-6.98
0.00351,25.5,-6.99
0.0039,25.5,-7.0
0.00389,25.9,-6.98
0.004,25.2,-7.06
0.00371,25.5,-7.06
0.00402,26.3,-7.05
0.00378,25.9,-7.05
0.00414,24.8,-7.06
0.00371,25.2,-7.05
0.00377,25.9,-7.05
0.00372,25.5,-7.04
0.00422,25.5,-7.13
0.00446,26.3,-7.16
0.00443,25.2,-7.13
0.00413,24.8,-7.15
0.00448,24.8,-7.13
0.00447,25.2,-7.17
0.00428,25.2,-7.11
0.00417,25.5,-7.11
0.00454,25.2,-7.2
0.00467,25.2,-7.22
0.00451,24.8,-7.22
0.0049,24.5,-7.19
0.00478,24.8,-7.2
0.00481,24.5,-7.23
0.00453,24.8,-7.19
0.00472,24.8,-7.23
0.00471,24.2,-7.2
0.00508,24.5,-7.29
0.00534,24.5,-7.28
0.00497,24.5,-7.26
0.00523,24.5,-7.28
0.00536,24.5,-7.28
0.00497,24.5,-7.26
0.00503,24.5,-7.26
0.00537,24.2,-7.29
0.00545,24.2,-7.24
0.00612,24.2,-7.37
0.0062,23.2,-7.36
0.00575,23.2,-7.37
0.00623,23.8,-7.37
0.00634,23.5,-7.33
0.00621,24.2,-7.37
0.00611,24.2,-7.36
0.00627,23.8,-7.33
0.00585,23.8,-7.36
0.00738,22.9,-7.43
0.00746,22.9,-7.47
0.00773,22.9,-7.39
0.00731,22.6,-7.44
0.00737,22.6,-7.43
0.00758,22.6,-7.45
0.00777,22.9,-7.44
0.00766,22.9,-7.43
0.00763,22.6,-7.44
0.0077,22.6,-7.45
0.00777,22.6,-7.44
0.00197,27.8,-4.77
0.00195,29.1,-4.75
0.00199,28.3,-4.77
0.00203,28.3,-4.77
0.00188,28.7,-4.77
0.00194,28.7,-4.77
0.00196,28.3,-4.77
0.002,28.3,-4.77
0.00194,27.4,-4.77
0.00201,29.1,-4.77
0.00197,29.6,-4.77
0.0018,29.1,-4.77
0.00198,28.3,-4.77
0.00193,28.3,-4.77
0.00203,28.3,-4.77
0.00181,28.3,-4.75
0.00195,28.3,-4.77
0.00179,28.7,-4.77
0.00199,28.3,-4.75
0.00203,29.6,-4.77
0.00189,28.7,-4.77
0.00197,28.3,-4.77
0.00388,27.8,-7.04
0.00415,26.3,-7.05
0.00398,25.2,-7.06
0.004,25.9,-7.06
0.00364,25.5,-7.03
0.00383,25.5,-7.04
0.00394,25.2,-7.04
0.00416,25.5,-7.06
0.00374,25.2,-7.06
0.00596,23.8,-7.38
0.0063,23.5,-7.35
0.00599,23.8,-7.35
0.00642,23.8,-7.35
0.00602,23.8,-7.36
0.00603,24.2,-7.35
0.00604,24.2,-7.36
0.00579,23.5,-7.35
0.00584,23.8,-7.33
0.00664,24.2,-7.33
0.00821,22.9,-7.52
0.00826,23.2,-7.48
0.0084,22.9,-7.48
0.00792,22.9,-7.49
0.00833,22.6,-7.48
0.00799,22.6,-7.51
0.00835,22.9,-7.52
0.00784,22.9,-7.5
0.00846,22.6,-7.52
0.00885,22.9,-7.51
0.00873,22.6,-7.54
0.00823,22.6,-7.56
0.00869,22.6,-7.54
0.00867,22.1,-7.54
0.00876,22.3,-7.54
0.00859,22.6,-7.52
0.00931,22.3,-7.6
0.00948,22.3,-7.58
0.0093,22.6,-7.57
0.00938,22.6,-7.55
0.0092,22.3,-7.57
0.00922,22.9,-7.55
0.00921,22.6,-7.55
0.00883,22.3,-7.54
0.00901,22.3,-7.57
0.0105,22.3,-7.6
0.0109,21.5,-7.64
0.0106,22.1,-7.62
0.0104,21.2,-7.62
0.0106,21.8,-7.6
0.0107,22.1,-7.61
0.0102,21.8,-7.61
0.0101,22.1,-7.62
0.0108,21.8,-7.63
0.00198,29.1,-4.77
0.00199,28.7,-4.77
0.00194,29.6,-4.75
0.00194,29.1,-4.77
0.00199,28.7,-4.77
0.00201,28.3,-4.77
0.00197,29.1,-4.77
0.00194,28.3,-4.77
0.00191,28.7,-4.77
0.00197,28.3,-4.77
0.00169,27.4,-4.75
0.00194,28.3,-4.77
0.00261,26.6,-6.78
0.00268,27.0,-6.78
0.00279,27.0,-6.79
0.0026,27.8,-6.79
0.00266,27.4,-6.8
0.00251,27.4,-6.8
0.00272,27.4,-6.79
0.00267,27.0,-6.77
0.00266,26.6,-6.8
0.00262,27.4,-6.79
0.00359,27.0,-7.25
0.00356,25.2,-7.26
0.00344,25.2,-7.28
0.00388,25.9,-7.26
0.00403,25.9,-7.23
0.0038,25.9,-7.26
0.00373,25.9,-7.26
0.00352,25.2,-7.25
0.00357,25.2,-7.26
0.00411,25.2,-7.44
0.00445,25.2,-7.43
0.00456,25.5,-7.45
0.00443,25.5,-7.39
0.00449,24.8,-7.43
0.00477,25.5,-7.42
0.00449,25.5,-7.45
0.00427,25.5,-7.42
0.00451,25.2,-7.43
0.0048,25.2,-7.41
0.00579,23.8,-7.61
0.00517,23.8,-7.63
0.00592,24.2,-7.6
0.00549,24.5,-7.6
0.00566,24.2,-7.63
0.0058,24.2,-7.58
0.00562,24.2,-7.62
0.00533,23.8,-7.61
0.00553,24.2,-7.63
0.00537,23.8,-7.67
0.00535,23.5,-7.68
0.0054,23.5,-7.68
0.00571,24.2,-7.64
0.00546,24.2,-7.67
0.00539,24.2,-7.65
0.0054,23.8,-7.68
0.00621,23.8,-7.69
0.0063,23.5,-7.67
0.00626,24.2,-7.74
0.00619,24.2,-7.68
0.00614,23.5,-7.68
0.00622,23.8,-7.69
0.00622,23.8,-7.68
0.00606,24.2,-7.71
0.0064,23.8,-7.68
0.00608,24.2,-7.69
0.00598,24.2,-7.71
0.00986,23.8,-7.97
0.0107,22.1,-7.97
0.0107,22.3,-7.94
0.0106,22.1,-7.97
0.0106,21.8,-7.96
0.0109,21.5,-8.01
0.0108,21.8,-7.97
0.00191,29.6,-4.74
0.00191,28.7,-4.75
0.00184,28.3,-4.75
0.0019,28.7,-4.74
0.00181,28.3,-4.75
0.00193,27.8,-4.75
0.00192,28.3,-4.74
0.00173,28.3,-4.75
0.00199,27.8,-4.75
0.0017,30.1,-4.75
0.00178,28.3,-4.75
0.00168,28.7,-4.74
0.00201,27.8,-4.74
0.00187,28.3,-4.75
0.00192,28.3,-4.75
0.00193,29.1,-4.75
0.00163,28.7,-4.74
0.00178,27.8,-4.75
0.00183,28.3,-4.75
0.00178,28.7,-4.75
0.00189,28.7,-4.74
0.00196,27.8,-5.19
0.0019,29.6,-5.2
0.00182,28.3,-5.19
0.00181,28.3,-5.19
0.00264,27.8,-6.77
0.00243,26.6,-6.78
0.00285,26.6,-6.78
0.00276,26.3,-6.77
0.00241,28.3,-6.77
0.00279,26.6,-6.76
0.00247,26.6,-6.77
0.00263,27.4,-6.78
0.00279,27.0,-6.77
0.00253,26.6,-6.79
0.00282,27.4,-6.77
0.00279,27.8,-6.79
0.00278,28.3,-6.81
0.00277,27.0,-6.77
0.00261,27.8,-6.79
0.00248,26.3,-6.79
0.0035,25.9,-7.25
0.00374,25.9,-7.23
0.00391,25.2,-7.28
0.00376,25.5,-7.25
0.00351,25.5,-7.25
0.00352,25.2,-7.25
0.00394,25.5,-7.22
0.00348,25.9,-7.26
0.00361,25.2,-7.25
0.00389,25.9,-7.25
0.0038,25.5,-7.25
0.00388,25.5,-7.23
0.0039,25.5,-7.24
0.00352,26.3,-7.24
0.00393,25.5,-7.23
0.00381,26.3,-7.28
0.0112,21.5,-7.94
0.0112,22.1,-7.94
0.0102,21.8,-7.94
0.0106,21.8,-7.97
0.0112,22.3,-7.94
0.0107,21.8,-7.95
0.0109,21.2,-7.95
0.0109,21.8,-7.94
0.0109,21.5,-7.95
0.0111,21.5,-7.94
0.0104,21.5,-7.97
0.0103,22.1,-7.96
0.0101,21.2,-7.96
0.0223,18.9,-8.22
0.0224,19.4,-8.2
0.0224,18.9,-8.19
0.0217,18.9,-8.21
0.0216,19.4,-8.22
0.00189,29.6,-4.74
0.00183,30.1,-4.74
0.00172,27.8,-4.74
0.00175,28.3,-4.74
0.00191,28.7,-4.74
0.00188,28.3,-4.74
0.00168,28.7,-4.74
0.00187,29.1,-4.74
0.00237,26.3,-6.76
0.0027,27.0,-6.77
0.00275,27.4,-6.74
0.00292,27.8,-6.76
0.00269,27.0,-6.74
0.00277,27.0,-6.77
0.0028,27.0,-6.76
0.0037,25.5,-7.25
0.00415,26.3,-7.19
0.00372,26.3,-7.25
0.00383,25.9,-7.26
0.00399,25.5,-7.28
0.00382,25.9,-7.28
0.00226,27.0,-6.38
0.00219,28.3,-6.39
0.00241,27.4,-6.38
0.00253,27.4,-6.39
0.00256,27.4,-6.4
0.00225,27.0,-6.4
0.00218,28.7,-6.39
0.00357,26.3,-7.24
0.0037,26.3,-7.24
0.00386,26.3,-7.24
0.00384,25.9,-7.24
0.00364,25.9,-7.29
0.00362,25.9,-7.25
0.00388,26.6,-7.29
0.00378,25.5,-7.23
0.00391,25.9,-7.26
0.00826,22.3,-7.75
0.00814,22.9,-7.78
0.00841,22.9,-7.74
0.00825,22.9,-7.76
0.00814,22.3,-7.78
0.0081,22.9,-7.78
0.00806,22.6,-7.78
0.00939,22.6,-7.88
0.0109,21.5,-7.99
0.0107,21.8,-7.97
0.011,21.8,-7.93
0.0108,22.1,-7.95
0.0163,20.2,-8.04
0.0164,20.2,-8.06
0.0154,20.7,-8.09
0.0156,20.2,-8.04
0.0154,20.4,-8.08
0.0221,19.4,-8.23
0.0219,19.2,-8.19
0.0224,19.2,-8.2
0.0222,19.2,-8.21
0.022,19.4,-8.22
0.0223,19.2,-8.16
0.026,18.4,-8.29
0.026,17.5,-8.27
0.026,17.5,-8.27
0.026,17.5,-8.27
0.0267,16.7,-8.32
0.0266,17.0,-8.32
0.0267,16.7,-8.27
0.0266,17.0,-8.34
0.0267,17.0,-8.28
0.0267,17.0,-8.34
0.0266,17.0,-8.35
0.0267,17.0,-8.31
0.026,17.5,-8.29
0.026,17.5,-8.29
0.0261,17.5,-8.29
0.00193,28.3,-4.74
0.00196,28.3,-4.74
0.00194,29.6,-4.74
0.00182,28.7,-4.73
0.0019,29.6,-4.74
0.00174,28.7,-4.74
0.00171,28.7,-4.74
0.00192,29.1,-4.74
0.00253,28.7,-6.63
0.00241,27.0,-6.76
0.00281,26.3,-6.76
0.00256,26.6,-6.77
0.00281,27.0,-6.76
0.00278,27.0,-6.76
0.00256,27.4,-6.79
0.00276,27.0,-6.76
0.00285,27.0,-6.77
0.00265,27.8,-6.77
0.00267,26.6,-6.79
0.00271,26.6,-6.78
0.00271,26.3,-6.77
0.0026,26.3,-6.77
0.00246,27.4,-6.78
0.00249,27.0,-6.77
0.00382,25.9,-7.22
0.00344,25.5,-7.24
0.00385,25.9,-7.25
0.0039,25.9,-7.25
0.00388,25.9,-7.24
0.00382,27.0,-7.24
0.00364,25.5,-7.24
0.00373,25.2,-7.25
0.00396,25.9,-7.2
0.0038,25.9,-7.25
0.0108,21.8,-7.96
0.0111,21.5,-7.94
0.0111,22.1,-7.94
0.0108,21.8,-7.95
0.0108,22.3,-7.94
0.0109,21.8,-7.96
0.0104,21.8,-7.96
0.0224,21.8,-8.19
0.0221,18.9,-8.21
0.0224,19.2,-8.19
0.0216,19.2,-8.22
0.0216,19.2,-8.19
0.0225,19.4,-8.19
0.0227,19.2,-8.2
0.0223,19.2,-8.19
0.0258,18.9,-8.25
0.0259,17.7,-8.28
0.0258,17.7,-8.29
0.0259,17.7,-8.29
0.0267,17.0,-8.32
0.0267,16.7,-8.31
0.0267,16.7,-8.34
0.0266,17.0,-8.35
0.0267,17.0,-8.33
0.0267,16.7,-8.34
0.0267,17.0,-8.35
0.0267,16.7,-8.26
0.0278,17.0,-8.39
0.0277,15.7,-8.38
0.0277,15.4,-8.45
0.0277,15.1,-8.41
0.0278,15.1,-8.39
0.0278,15.4,-8.4
0.0278,15.1,-8.39
0.0266,16.7,-8.33
0.0267,17.0,-8.33
0.0266,16.7,-8.32
0.0267,17.0,-8.33
0.0267,16.7,-8.32
0.0267,17.0,-8.32
0.0267,17.0,-8.33
0.00186,28.3,-4.74
0.00201,28.7,-4.74
0.00196,27.8,-4.75
0.002,28.3,-4.75
0.00276,27.0,-6.76
0.00248,27.0,-6.77
0.00273,27.4,-6.76
0.00276,27.8,-6.77
0.00241,27.8,-6.77
0.00266,27.4,-6.79
0.00285,27.0,-6.76
0.00318,25.9,-7.02
0.00302,26.3,-7.04
0.00299,26.3,-7.02
0.00312,27.0,-7.05
0.00372,25.5,-7.25
0.00399,25.9,-7.23
0.0038,26.3,-7.24
0.00358,25.9,-7.25
0.00302,25.5,-7.09
0.0035,25.5,-7.07
0.00325,25.9,-7.07
0.00389,25.9,-7.23
0.00392,25.2,-7.26
0.00356,25.9,-7.28
0.00347,26.3,-7.25
0.00411,25.9,-7.28
0.00395,25.2,-7.31
0.00408,25.2,-7.26
0.00413,25.2,-7.33
0.00415,25.5,-7.29
0.0039,25.5,-7.29
0.0038,25.9,-7.24
0.00342,25.9,-7.25
0.00361,25.9,-7.23
0.00372,25.5,-7.24
0.0113,21.8,-7.95
0.0103,21.5,-7.96
0.011,21.5,-7.97
0.0108,22.3,-7.96
0.0109,22.1,-7.96
0.0109,21.8,-7.99
0.0112,22.1,-7.97
0.0109,21.5,-7.97
0.0112,21.5,-7.96
0.0109,21.5,-7.93
0.0108,21.8,-7.95
0.0104,22.3,-7.96
0.0146,21.5,-8.09
0.0222,19.2,-8.2
0.0221,19.2,-8.19
0.0216,19.2,-8.2
0.0222,19.2,-8.21
0.0219,18.9,-8.21
0.0214,19.4,-8.21
0.0221,19.2,-8.18
0.0217,19.2,-8.21
0.0214,19.2,-8.2
0.022,18.9,-8.21
0.026,17.5,-8.29
0.0259,17.5,-8.32
0.0259,17.5,-8.32
0.0261,17.5,-8.27
0.0259,17.5,-8.31
0.0267,16.7,-8.35
0.0267,17.0,-8.38
0.0267,16.7,-8.35
0.0267,17.0,-8.35
0.0267,16.7,-8.35
0.0268,17.0,-8.33
0.0267,16.5,-8.36
0.0266,16.7,-8.34
0.0278,16.7,-8.42
0.0277,15.1,-8.39
0.0278,15.4,-8.39
0.00171,28.7,-4.74
0.00195,28.7,-4.74
0.00188,28.7,-4.74
0.00198,28.7,-4.74
0.00202,28.3,-4.74
0.00195,28.3,-4.74
0.00184,28.3,-4.74
0.00184,28.7,-4.74
0.00205,28.7,-4.74
0.00177,27.8,-4.74
0.00201,29.6,-4.74
0.00198,28.3,-4.74
0.00199,30.5,-4.74
0.00184,29.1,-4.74
0.00176,29.1,-4.75
0.00189,29.1,-4.74
0.00173,28.7,-4.75
0.0019,28.7,-4.75
0.00366,25.5,-7.25
0.00379,25.5,-7.25
0.00376,27.0,-7.25
0.00374,25.5,-7.25
0.00381,26.6,-7.24
0.00342,26.3,-7.24
0.00349,25.9,-7.28
0.00387,25.9,-7.26
0.00381,26.3,-7.25
0.00386,26.3,-7.28
0.00388,25.9,-7.25
0.0035,26.6,-7.23
0.0039,25.5,-7.24
0.00389,25.9,-7.23
0.00364,25.5,-7.28
0.00377,25.9,-7.24
0.00397,25.5,-7.28
0.00343,25.9,-7.25
0.00382,25.9,-7.26
0.00405,25.5,-7.26
0.0037,26.3,-7.23
0.00378,26.6,-7.23
0.00363,26.3,-7.24
0.0035,25.2,-7.24
0.00354,24.8,-7.26
0.00383,26.3,-7.26
0.00399,27.4,-7.22
0.00343,26.3,-7.25
0.00378,26.3,-7.24
0.00419,25.2,-7.28
0.00404,25.5,-7.29
0.00408,24.8,-7.31
0.00411,26.6,-7.29
0.00386,26.6,-7.23
0.00387,25.5,-7.25
0.00397,25.5,-7.24
0.00394,25.9,-7.25
0.00384,25.5,-7.26
0.00354,26.3,-7.28
0.00358,25.5,-7.25
0.00343,26.6,-7.26
0.00382,25.9,-7.26
0.00359,25.5,-7.26
0.00352,25.9,-7.25
0.00376,24.8,-7.24
0.00381,25.5,-7.28
0.00388,26.3,-7.24
0.00584,25.5,-7.28
0.00537,25.2,-7.26
0.00589,25.5,-7.29
0.00744,25.5,-7.26
0.0077,25.9,-7.26
0.00786,25.9,-7.25
0.00776,25.9,-7.28
0.00759,25.2,-7.24
0.00885,25.5,-7.25
0.00888,25.9,-7.23
0.00198,29.1,-4.75
0.00194,28.7,-4.74
0.00197,28.3,-4.74
0.00181,28.3,-4.75
0.00183,29.1,-4.75
0.00186,30.1,-4.75
0.00201,28.7,-4.75
0.00174,29.1,-4.75
0.00198,29.1,-4.75
0.00194,29.6,-4.75
0.00174,29.1,-4.75
0.0018,30.1,-4.75
0.00193,29.1,-5.21
0.00184,28.3,-5.19
0.00204,28.7,-5.19
0.00197,27.8,-5.19
0.00284,29.6,-6.77
0.00287,27.0,-6.78
0.00258,27.0,-6.77
0.00287,26.6,-6.76
0.00236,27.8,-6.77
0.00289,28.3,-6.76
0.00265,27.4,-6.77
0.00268,26.6,-6.77
0.00275,27.0,-6.76
0.00269,28.3,-6.78
0.00277,28.3,-6.77
0.00281,26.3,-6.78
0.00283,27.0,-6.76
0.00297,26.3,-6.76
0.00248,27.0,-6.78
0.00268,28.3,-6.77
0.00259,26.6,-6.77
0.00288,27.0,-6.76
0.00287,26.6,-6.74
0.00243,27.8,-6.77
0.0036,25.9,-7.24
0.00384,25.9,-7.24
0.00391,25.5,-7.28
0.00361,25.5,-7.25
0.0039,25.5,-7.24
0.00387,25.9,-7.22
0.00376,25.9,-7.25
0.00365,25.9,-7.24
0.00383,25.9,-7.22
0.00354,25.2,-7.25
0.00345,25.5,-7.25
0.00383,25.9,-7.26
0.00381,25.9,-7.24
0.00346,25.9,-7.24
0.00377,26.3,-7.23
0.00383,25.2,-7.24
0.00381,25.5,-7.23
0.00383,26.3,-7.25
0.0038,26.6,-7.25
0.00377,26.6,-7.25
0.0039,25.5,-7.22
0.00376,26.3,-7.24
0.00374,26.3,-7.25
0.00408,25.2,-7.28
0.00413,25.9,-7.25
0.00396,25.9,-7.28
0.00387,25.5,-7.25
0.00372,25.9,-7.23
0.00371,25.9,-7.23
0.00999,21.8,-7.96
0.0108,21.5,-7.99
0.0108,21.5,-7.88
0.0106,22.1,-7.96
0.0106,21.8,-7.95
0.0112,21.5,-7.97
0.0101,21.5,-7.94
0.011,21.8,-7.93
0.0111,21.8,-8.0
0.0109,21.5,-7.95
0.00198,28.7,-4.75
0.00183,29.1,-4.75
0.00198,28.3,-4.75
0.00178,29.1,-4.75
0.00176,28.7,-4.74
0.00199,28.7,-4.75
0.00197,28.3,-4.75
0.00193,28.7,-4.75
0.00176,30.1,-4.74
0.00179,27.8,-4.74
0.00175,28.7,-4.74
0.00284,28.7,-6.74
0.00256,27.0,-6.76
0.00261,27.0,-6.76
0.00284,26.6,-6.77
0.00301,26.6,-6.76
0.00289,26.6,-6.74
0.0026,26.6,-6.78
0.00242,27.0,-6.77
0.00284,27.4,-6.76
0.0027,27.8,-6.77
0.00303,27.0,-7.04
0.00323,26.3,-7.02
0.00346,25.2,-7.23
0.00375,25.5,-7.24
0.00381,26.3,-7.25
0.00329,25.9,-7.1
0.00344,26.3,-7.06
0.0033,26.6,-7.07
0.00364,25.9,-7.26
0.00382,26.6,-7.25
0.00339,25.9,-7.26
0.00415,25.9,-7.29
0.00379,26.3,-7.25
0.00393,26.6,-7.29
0.00424,26.6,-7.25
0.00376,25.2,-7.29
0.00401,24.8,-7.31
0.00421,25.2,-7.29
0.00344,25.9,-7.25
0.00384,25.9,-7.24
0.00342,25.2,-7.25
0.0111,21.8,-7.95
0.0105,21.8,-7.97
0.011,21.2,-7.94
0.011,21.8,-7.94
0.0107,21.2,-7.96
0.0104,21.5,-7.95
0.0107,21.5,-7.95
0.011,21.5,-7.96
0.011,22.1,-7.92
0.0107,21.8,-7.99
0.0224,18.9,-8.22
0.0225,18.9,-8.23
0.0218,19.4,-8.19
0.0227,18.9,-8.19
0.0224,19.2,-8.16
0.0222,19.2,-8.13
0.0216,19.2,-8.2
0.026,17.7,-8.25
0.026,17.5,-8.28
0.0259,17.5,-8.23
0.0258,17.5,-8.27
0.0267,16.7,-8.34
0.0267,17.0,-8.33
0.0267,16.7,-8.34
0.0268,16.7,-8.31
0.0267,17.0,-8.34
0.0267,17.0,-8.31
0.0277,15.1,-8.38
0.0278,14.9,-8.42
0.0279,15.4,-8.38
0.0278,15.1,-8.39
0.0278,15.4,-8.4
0.0277,15.4,-8.39
0.0019,28.3,-4.74
0.00187,28.7,-4.78
0.002,28.3,-4.74
0.00175,28.7,-4.79
0.00168,28.3,-4.74
0.00195,28.7,-4.79
0.00197,28.7,-4.74
0.00186,28.3,-4.74
0.00177,28.3,-4.75
0.00196,29.1,-4.75
0.0019,28.3,-4.75
0.0017,27.8,-4.75
0.00174,28.7,-4.75
0.00188,28.3,-4.79
0.00195,29.6,-4.74
0.00203,29.1,-4.74
0.00201,30.1,-4.79
0.00194,28.7,-4.75
0.00186,29.6,-4.75
0.00199,27.8,-4.75
0.002,29.1,-4.74
0.00245,27.8,-6.76
0.00249,26.6,-6.79
0.00235,27.0,-6.78
0.00239,26.6,-6.78
0.00242,27.4,-6.84
0.00384,25.5,-7.23
0.00374,25.5,-7.23
0.00343,26.3,-7.24
0.00446,24.8,-7.42
0.00437,24.5,-7.45
0.00424,25.2,-7.47
0.00412,25.5,-7.44
0.00561,23.8,-7.62
0.00546,24.2,-7.61
0.0053,24.2,-7.61
0.00596,23.8,-7.69
0.00581,23.5,-7.69
0.00623,23.8,-7.72
0.0109,21.8,-7.95
0.0101,22.3,-7.96
0.0106,21.8,-7.94
0.0108,22.1,-7.94
0.011,22.3,-7.94
0.0106,21.8,-7.94
0.0106,21.8,-7.99
0.0106,22.1,-7.96
0.0109,21.8,-7.99
0.0101,22.1,-8.0
0.0107,21.8,-7.95
0.0101,21.5,-7.96
0.01,21.8,-8.01
0.011,22.3,-7.96
0.00984,22.1,-7.97
0.0106,21.8,-8.01
0.0107,22.1,-7.95
0.0106,22.1,-7.96
0.0107,22.1,-7.96
0.0108,21.5,-7.95
0.00992,21.8,-7.97
0.011,21.8,-7.94
0.00993,22.1,-7.97
0.0101,21.8,-7.97
0.0105,21.5,-7.94
0.0109,21.8,-7.99
0.0101,21.8,-7.97
0.0108,21.8,-7.96
0.0106,21.8,-7.99
0.0103,21.2,-7.96
0.0101,21.5,-7.96
0.00991,21.5,-7.97
0.0111,22.1,-7.99
0.0111,21.8,-7.9
0.0103,21.5,-8.02
0.0109,21.8,-7.97
0.00187,29.6,-4.79
0.00192,28.3,-4.74
0.00181,28.3,-4.74
0.00197,28.3,-4.74
0.00203,28.3,-4.74
0.00171,28.7,-4.74
0.00179,28.3,-4.74
0.00171,28.7,-4.75
0.00195,27.8,-4.74
0.00191,29.6,-4.79
0.00199,28.7,-4.74
0.00201,28.3,-4.75
0.00187,28.7,-4.74
0.00201,28.3,-4.75
0.00323,26.6,-7.0
0.00287,26.6,-7.02
0.0034,26.3,-7.0
0.00341,25.2,-7.3
0.00387,26.3,-7.23
0.00346,25.9,-7.25
0.00417,25.2,-7.43
0.00464,25.2,-7.39
0.00436,25.2,-7.39
0.00541,25.2,-7.58
0.00505,24.5,-7.58
0.00556,24.2,-7.58
0.00549,24.2,-7.62
0.00547,23.8,-7.61
0.00554,24.2,-7.63
0.00542,23.8,-7.62
0.00516,24.8,-7.6
0.00524,24.5,-7.62
0.00514,24.2,-7.61
0.00564,24.5,-7.6
0.00557,24.2,-7.7
0.00561,23.8,-7.67
0.00577,24.2,-7.64
0.00651,23.8,-7.65
0.00623,23.2,-7.68
0.00644,24.2,-7.68
0.0063,23.8,-7.72
0.0109,21.8,-7.99
0.0103,21.5,-7.96
0.0106,22.1,-7.94
0.0109,22.1,-7.93
0.011,21.2,-7.94
0.0108,21.8,-7.95
0.0107,21.8,-7.95
0.0107,22.3,-7.97
0.0107,22.3,-7.93
0.0107,21.8,-7.97
0.0221,19.2,-8.19
0.0222,18.4,-8.18
0.0222,19.4,-8.15
0.0218,18.9,-8.19
0.0215,18.9,-8.25
0.0216,19.7,-8.19
0.0224,19.2,-8.16
0.0223,18.9,-8.18
0.0222,18.7,-8.25
0.0222,19.4,-8.22
0.0259,17.2,-8.34
0.026,17.5,-8.27
0.0259,17.5,-8.28
0.026,17.5,-8.29
0.026,17.2,-8.27
0.0259,17.5,-8.31
0.0259,17.5,-8.26
0.0261,17.2,-8.23
0.0267,17.0,-8.32
0.0268,17.0,-8.34
0.0268,17.0,-8.31
0.0267,17.2,-8.34
0.0267,17.0,-8.34
0.0267,16.7,-8.36
0.00186,28.3,-4.74
0.00194,28.3,-4.74
0.0017,29.1,-4.74
0.00184,28.3,-4.75
0.00187,29.6,-4.79
0.00204,26.6,-5.19
0.0021,28.3,-5.18
0.00198,28.7,-5.24
0.00208,28.7,-5.19
0.00191,28.7,-5.19
0.00275,26.3,-6.74
0.00246,27.0,-6.78
0.00263,27.8,-6.76
0.00266,27.0,-6.73
0.0027,27.4,-6.74
0.00328,27.0,-7.05
0.00298,26.3,-7.03
0.00311,25.9,-7.04
0.00317,27.0,-7.04
0.00315,26.6,-7.09
0.0033,27.0,-7.0
0.00298,25.5,-7.04
0.00315,26.3,-7.02
0.00346,25.9,-7.25
0.00376,25.2,-7.29
0.00346,24.8,-7.3
0.00341,25.5,-7.25
0.00374,26.3,-7.23
0.00382,25.9,-7.22
0.0034,25.9,-7.24
0.00372,26.3,-7.29
0.00381,25.9,-7.24
0.00352,26.6,-7.31
0.00356,25.5,-7.24
0.00436,25.2,-7.44
0.00432,24.8,-7.41
0.00437,25.2,-7.44
0.00424,24.5,-7.42
0.0044,25.5,-7.43
0.00435,25.2,-7.45
0.0046,25.2,-7.41
0.00448,25.9,-7.44
0.00471,24.8,-7.52
0.00528,25.5,-7.55
0.00531,24.5,-7.52
0.00521,24.8,-7.5
0.00527,24.8,-7.51
0.00478,24.5,-7.52
0.00503,24.5,-7.51
0.00466,24.8,-7.55
0.00541,24.8,-7.55
0.00538,24.5,-7.55
0.00519,24.8,-7.63
0.00546,24.5,-7.54
0.00506,24.8,-7.57
0.00531,24.8,-7.54
0.0049,24.8,-7.58
0.00572,24.5,-7.58
0.00549,24.2,-7.57
0.00529,24.5,-7.64
0.00517,24.2,-7.61
0.0053,24.2,-7.64
0.00533,24.8,-7.61
0.00519,24.5,-7.62
0.00567,24.5,-7.56
0.00586,23.8,-7.58
0.00561,24.5,-7.64
0.00563,23.8,-7.64
0.00533,24.2,-7.64
0.00518,23.8,-7.62
0.00561,24.8,-7.67
0.00581,24.2,-7.7
0.00609,24.5,-7.69
0.00608,24.2,-7.68
0.00622,23.8,-7.7
0.00168,29.1,-4.74
0.00187,28.7,-4.74
0.00187,29.1,-4.79
0.00193,28.3,-4.75
0.002,27.8,-4.75
